state_tamilnadu_vegetablemarkrtprice.com
date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-06-19,TamilNadu,Ivy Gourd (கோவைக்காய்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-19,TamilNadu,Lemon (Lime) (எலுமிச்சை),91,105 - 116,109 - 150,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-19,TamilNadu,Mango Raw (மாங்காய்),40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-19,TamilNadu,Mint Leaves (புதினா),5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-19,TamilNadu,Mushroom (காளான்),73,84 - 93,88 - 120,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-19,TamilNadu,Mustard Leaves (கடுகு இலைகள்),12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-19,TamilNadu,Ladies Finger (வெண்டைக்காய்),45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-19,TamilNadu,Pumpkin (பூசணி),17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-19,TamilNadu,Radish (முள்ளங்கி),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-19,TamilNadu,Ridge Gourd (பீர்க்கங்காய்),35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-19,TamilNadu,Shallot (Pearl Onion) (சிறிய வெங்காயம்),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-19,TamilNadu,Snake Gourd (புடலங்காய்),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-19,TamilNadu,Sorrel Leaves (புளிச்ச கீரை),12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-19,TamilNadu,Spinach (கீரை),15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-19,TamilNadu,Sweet Potato (இனிப்பு உருளைக்கிழங்கு),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-20,TamilNadu,Onion Big (பெரிய வெங்காயம்),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-20,TamilNadu,Onion Small (சின்ன வெங்காயம்),54,62 - 69,65 - 89,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-20,TamilNadu,Tomato (தக்காளி),39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-20,TamilNadu,Green Chilli (பச்சை மிளகாய்),61,70 - 77,73 - 101,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-20,TamilNadu,Beetroot (பீட்ரூட்),40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-20,TamilNadu,Potato (உருளைக்கிழங்கு),36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-20,TamilNadu,Raw Banana (Plantain) (வாழைக்காய்),7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-20,TamilNadu,Amaranth Leaves (சிறு கீரை),15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-20,TamilNadu,Amla (நெல்லிக்காய்),75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-20,TamilNadu,Ash gourd (சாம்பல் பூசணிக்காய்),16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-20,TamilNadu,Baby Corn (சிறிய மக்காச்சோளம்),61,70 - 77,73 - 101,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-20,TamilNadu,Banana Flower (வாழைப்பூ),18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-20,TamilNadu,Capsicum (குடைமிளகாய்),43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-20,TamilNadu,Bitter Gourd (பாகற்காய்),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-20,TamilNadu,Bottle Gourd (சுரைக்காய்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-20,TamilNadu,Butter Beans (பட்டர் பீன்ஸ்),52,60 - 66,62 - 86,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-20,TamilNadu,Broad Beans (அவரைக்காய்),71,82 - 90,85 - 117,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-20,TamilNadu,Cabbage (முட்டைக்கோஸ்),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-20,TamilNadu,Carrot (கேரட்),44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-20,TamilNadu,Cauliflower (காலிஃபிளவர்),26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-20,TamilNadu,Cluster beans (கொத்தவரை),41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-20,TamilNadu,Coconut (தேங்காய்),35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-20,TamilNadu,Colocasia Leaves (சேப்பங்கிழங்கு கீரை),17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-20,TamilNadu,Colocasia (சேப்பங்கிழங்கு),29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-20,TamilNadu,Coriander Leaves (கொத்துமல்லி),6,7 - 8,7 - 10,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-20,TamilNadu,Corn (மக்காச்சோளம்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-20,TamilNadu,Cucumber (வெள்ளரிக்காய்),28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-20,TamilNadu,Curry Leaves (கறிவேப்பிலை),27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-20,TamilNadu,Dill Leaves (வெந்தயம் இலைகள்),11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-20,TamilNadu,Drumsticks (முருங்கைக்காய்),70,81 - 89,84 - 116,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-20,TamilNadu,Brinjal (கத்திரிக்காய்),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-20,TamilNadu,Brinjal (Big) (கத்திரிக்காய்),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-20,TamilNadu,Elephant Yam (சேனைக்கிழங்கு),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-20,TamilNadu,Fenugreek Leaves (வெந்தயக்கீரை),10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-20,TamilNadu,French Beans (பீன்ஸ்),119,137 - 151,143 - 196,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-20,TamilNadu,Garlic (பூண்டு),235,270 - 298,282 - 388,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-20,TamilNadu,Ginger (இஞ்சி),125,144 - 159,150 - 206,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-20,TamilNadu,Onion Green (பச்சை வெங்காயம்),42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-20,TamilNadu,Green Peas (பச்சை பட்டாணி),41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-20,TamilNadu,Ivy Gourd (கோவைக்காய்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-20,TamilNadu,Lemon (Lime) (எலுமிச்சை),91,105 - 116,109 - 150,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-20,TamilNadu,Mango Raw (மாங்காய்),40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-20,TamilNadu,Mint Leaves (புதினா),5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-20,TamilNadu,Mushroom (காளான்),73,84 - 93,88 - 120,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-20,TamilNadu,Mustard Leaves (கடுகு இலைகள்),12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-20,TamilNadu,Ladies Finger (வெண்டைக்காய்),45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-20,TamilNadu,Pumpkin (பூசணி),17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-20,TamilNadu,Radish (முள்ளங்கி),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-20,TamilNadu,Ridge Gourd (பீர்க்கங்காய்),35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-20,TamilNadu,Shallot (Pearl Onion) (சிறிய வெங்காயம்),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-20,TamilNadu,Snake Gourd (புடலங்காய்),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-20,TamilNadu,Sorrel Leaves (புளிச்ச கீரை),12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-20,TamilNadu,Spinach (கீரை),15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-20,TamilNadu,Sweet Potato (இனிப்பு உருளைக்கிழங்கு),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-21,TamilNadu,Onion Big (பெரிய வெங்காயம்),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-21,TamilNadu,Onion Small (சின்ன வெங்காயம்),57,66 - 72,68 - 94,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-21,TamilNadu,Tomato (தக்காளி),44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-21,TamilNadu,Green Chilli (பச்சை மிளகாய்),61,70 - 77,73 - 101,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-21,TamilNadu,Beetroot (பீட்ரூட்),42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-21,TamilNadu,Potato (உருளைக்கிழங்கு),37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-21,TamilNadu,Raw Banana (Plantain) (வாழைக்காய்),7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-21,TamilNadu,Amaranth Leaves (சிறு கீரை),10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-21,TamilNadu,Amla (நெல்லிக்காய்),65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-21,TamilNadu,Ash gourd (சாம்பல் பூசணிக்காய்),24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-21,TamilNadu,Baby Corn (சிறிய மக்காச்சோளம்),47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-21,TamilNadu,Banana Flower (வாழைப்பூ),20,23 - 25,24 - 33,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-21,TamilNadu,Capsicum (குடைமிளகாய்),44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-21,TamilNadu,Bitter Gourd (பாகற்காய்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-21,TamilNadu,Bottle Gourd (சுரைக்காய்),31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-21,TamilNadu,Butter Beans (பட்டர் பீன்ஸ்),53,61 - 67,64 - 87,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-21,TamilNadu,Broad Beans (அவரைக்காய்),63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-21,TamilNadu,Cabbage (முட்டைக்கோஸ்),28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-21,TamilNadu,Carrot (கேரட்),41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-21,TamilNadu,Cauliflower (காலிஃபிளவர்),25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-21,TamilNadu,Cluster beans (கொத்தவரை),45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-21,TamilNadu,Coconut (தேங்காய்),36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-21,TamilNadu,Colocasia Leaves (சேப்பங்கிழங்கு கீரை),14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-21,TamilNadu,Colocasia (சேப்பங்கிழங்கு),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-21,TamilNadu,Coriander Leaves (கொத்துமல்லி),10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-21,TamilNadu,Corn (மக்காச்சோளம்),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-21,TamilNadu,Cucumber (வெள்ளரிக்காய்),27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-21,TamilNadu,Curry Leaves (கறிவேப்பிலை),26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-21,TamilNadu,Dill Leaves (வெந்தயம் இலைகள்),11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-21,TamilNadu,Drumsticks (முருங்கைக்காய்),80,92 - 102,96 - 132,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-21,TamilNadu,Brinjal (கத்திரிக்காய்),33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-21,TamilNadu,Brinjal (Big) (கத்திரிக்காய்),36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-21,TamilNadu,Elephant Yam (சேனைக்கிழங்கு),36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
